age,educ,black,hisp,married,nodegr,re74,re75,re78,u74,u75,treat
38,12,0,0,1,0,11461.70996,11681.84961,25564.66992,0,0,0
29,16,0,0,0,0,16732.14063,11207.41992,0,0,0,0
37,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
38,12,0,0,1,0,21156.16016,23775.48047,25564.66992,0,0,0
37,12,0,0,1,0,22374.83008,18735.73047,22556.01953,0,0,0
16,10,0,0,0,1,411.4460144,0,3929.274902,0,1,0
49,12,0,0,1,0,12094.5498,4296.773926,1861.935059,0,0,0
20,12,0,0,0,0,1945.552002,8482.547852,14596.98047,0,0,0
17,11,0,0,0,1,1626.19104,1928.177002,8550.125977,0,0,0
51,8,0,0,1,1,25862.32031,25243.55078,0,0,0,0
30,13,0,0,1,0,13993.08008,13835.61035,16813.57031,0,0,0
25,12,0,1,1,0,25862.32031,25243.55078,25564.66992,0,0,0
18,12,0,0,0,0,621.0875854,841.4515991,0,0,0,0
20,14,0,0,0,0,732.7658081,2148.386963,11768.61035,0,0,0
52,12,0,0,1,0,20131.4707,21324.5293,22390.50977,0,0,0
49,13,0,0,1,0,6447.946777,4474.016113,6859.606934,0,0,0
27,15,0,0,1,0,12970.34961,17097.58008,25564.66992,0,0,0
34,12,0,1,0,0,8513.013672,18354.39063,13262.59961,0,0,0
30,8,0,1,1,1,12654.90039,11581.59961,0,0,0,0
54,12,0,0,1,0,0,0,0,1,1,0
50,8,0,1,1,1,19575.0293,18871.78906,24713.5,0,0,0
29,12,0,0,1,0,25862.32031,10940.66016,25564.66992,0,0,0
54,13,0,0,1,0,15390.04004,22506.15039,24317.4707,0,0,0
22,12,0,0,1,0,25064.90039,23449.65039,25549.89063,0,0,0
26,11,0,0,1,1,17351.26953,22251.91992,5446.899902,0,0,0
26,16,0,0,1,0,19592.66992,20282.56055,24682.4707,0,0,0
35,16,0,0,0,0,0,5370.967773,18841.00977,1,0,0
32,6,0,1,1,1,4333.897949,10969.30957,14560.04004,0,0,0
45,14,0,0,1,0,25860.35938,25243.55078,25564.66992,0,0,0
18,12,0,0,0,0,0,0,11347.45996,1,1,0
36,10,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
52,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
36,14,0,0,1,0,25819.2207,25243.55078,25564.66992,0,0,0
16,10,0,0,0,1,52.90019989,1129.69397,10921.87988,0,0,0
45,12,0,0,1,0,5877.799805,14487.29004,25564.66992,0,0,0
33,18,0,0,1,0,1340.137939,785.9515991,1684.608032,0,0,0
25,14,0,0,0,0,5460.477051,9923.757813,19022.76953,0,0,0
21,12,0,0,0,0,6963.233887,7408.35498,0,0,0,0
27,13,0,0,1,0,17051.5,7234.693848,11906.04004,0,0,0
28,12,0,0,1,0,23266.28906,25243.55078,25564.66992,0,0,0
30,14,0,1,1,0,24269.43945,21951.15039,25564.66992,0,0,0
30,16,0,1,1,0,20970.0293,23719.98047,25564.66992,0,0,0
52,15,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
20,12,0,0,0,0,5084.296875,8745.725586,21251.18945,0,0,0
27,12,0,0,1,0,0,0,0,1,1,0
42,12,0,0,1,0,18622.83008,17700.91992,20052.75,0,0,0
33,12,0,0,0,0,19994.32031,22063.93945,25564.66992,0,0,0
34,18,0,0,1,0,20862.26953,19963.89063,1257.545044,0,0,0
24,13,0,0,0,0,3083.885986,2787.531982,11452.37988,0,0,0
51,12,0,0,1,0,14494.66016,19328.32031,7765.453125,0,0,0
33,12,0,0,0,0,24191.07031,23839.93945,25564.66992,0,0,0
51,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
30,12,0,1,1,0,19022.51953,15803.17969,25564.66992,0,0,0
37,3,0,1,1,1,17033.86914,23830.98047,0,0,0,0
35,16,0,0,1,0,25862.32031,23435.32031,25564.66992,0,0,0
54,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
27,14,0,0,0,0,14151.78027,16780.68945,19213.40039,0,0,0
29,12,0,0,0,0,0,0,0,1,1,0
42,12,0,0,1,0,25862.32031,25243.55078,16531.33008,0,0,0
36,14,0,1,1,0,0,18488.66016,18543.99023,1,0,0
21,12,0,0,0,0,0,3435.628906,0,1,0,0
45,9,0,1,1,1,25862.32031,25243.55078,25564.66992,0,0,0
16,10,0,1,0,1,0,0,3035.25,1,1,0
17,11,0,1,0,1,2223.768066,3868.886963,7400.455078,0,0,0
25,14,0,0,1,0,11236.40039,7141.597168,20547.78906,0,0,0
45,0,0,1,1,1,10190.15039,8781.532227,10772.62988,0,0,0
31,12,0,1,1,0,17059.33984,19793.81055,9890.423828,0,0,0
51,12,0,1,1,0,12037.74023,11665.74023,0,0,0,0
18,11,0,0,0,1,1481.206055,57.29032135,1421.572998,0,0,0
24,12,0,0,0,0,9784.578125,2413.35498,0,0,0,0
24,12,0,0,0,0,9414.277344,7318.838867,0,0,0,0
33,8,0,1,1,1,6986.745117,19279.98047,22728.91016,0,0,0
31,6,0,1,1,1,18054.64063,23284.93945,18925.24023,0,0,0
20,12,0,1,0,0,9716.003906,5048.709961,6188.719238,0,0,0
38,9,0,1,1,1,16826.17969,12029.17969,0,0,0,0
49,8,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
55,14,0,0,1,0,17137.71094,0,25564.66992,0,1,0
54,12,0,1,1,0,21457.89063,17903.23047,19814.83984,0,0,0
45,12,0,1,1,0,25862.32031,25243.55078,25564.66992,0,0,0
44,14,0,0,0,0,25298.05078,24169.34961,25527.73047,0,0,0
30,15,0,0,1,0,18995.08984,18592.5,25564.66992,0,0,0
49,12,0,0,1,0,25862.32031,25180.89063,25564.66992,0,0,0
54,4,0,1,1,1,19304.66016,17000.90039,0,0,0,0
39,8,0,0,0,1,17580.5,15622.34961,20796.05078,0,0,0
44,7,0,1,1,1,22876.40039,25243.55078,25564.66992,0,0,0
28,12,0,1,1,0,25860.35938,25241.75977,25564.66992,0,0,0
22,13,0,0,0,0,22316.05078,17022.39063,25564.66992,0,0,0
24,14,0,0,0,0,15466.4502,14938.4502,21166.96094,0,0,0
29,12,0,0,1,0,13234.84961,17819.08008,17416.49023,0,0,0
34,12,0,0,1,0,24050,24443.26953,16328.87988,0,0,0
29,15,0,0,1,0,24851.33984,19235.23047,25564.66992,0,0,0
48,12,0,0,1,0,24528.06055,16820.08008,25564.66992,0,0,0
33,12,0,0,1,0,0,10922.75977,707.8309937,1,0,0
31,8,0,1,1,1,18771.74023,20944.98047,25564.66992,0,0,0
36,6,0,1,1,1,0,12664.74023,11484.88965,1,0,0
26,9,0,1,1,1,14729.76953,16053.82031,11798.16992,0,0,0
26,7,0,1,1,1,19142.03906,20683.59961,21146.26953,0,0,0
22,10,0,0,1,1,5801.38916,10410.73047,13024.67969,0,0,0
47,8,0,0,1,1,23709.08984,20730.15039,25461.23047,0,0,0
38,12,0,0,1,0,17312.08008,15957.15039,0,0,0,0
18,11,0,0,0,1,0,6253.597168,12222.28027,1,0,0
35,12,0,0,1,0,25862.32031,25243.55078,0,0,0,0
50,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
20,13,0,0,0,0,3154.419922,107.4194031,5732.101074,0,0,0
24,11,0,0,1,1,13810.87012,14965.30957,17100.25,0,0,0
46,12,0,0,1,0,0,0,0,1,1,0
18,12,0,0,0,0,2141.479004,3578.85498,17446.03906,0,0,0
30,12,0,0,1,0,23838.40039,4049.709961,25564.66992,0,0,0
46,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
27,18,0,0,1,0,18881.44922,16787.84961,20333.51953,0,0,0
25,15,0,0,1,0,6124.667969,9200.467773,16949.51953,0,0,0
33,13,0,0,1,0,0,0,0,1,1,0
23,12,0,0,1,0,16093.41992,12612.82031,25297.19922,0,0,0
52,12,0,0,1,0,15576.16992,15799.59961,13377.86035,0,0,0
34,12,0,0,1,0,21753.74023,7121.902832,18854.31055,0,0,0
37,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
27,12,0,0,0,0,15846.5498,12884.9502,25564.66992,0,0,0
21,13,0,0,1,0,8730.493164,11791.05957,10522.88965,0,0,0
19,13,0,0,1,0,1371.487061,4260.967773,23188.49023,0,0,0
22,15,0,0,1,0,0,0,25564.66992,1,1,0
25,15,0,0,1,0,3808.814941,930.9677124,9984.998047,0,0,0
22,12,0,0,1,0,23981.42969,23999.26953,20759.09961,0,0,0
20,12,0,0,0,0,7061.198242,8572.06543,14477.29004,0,0,0
39,8,0,1,1,1,16152.2002,13944.82031,13886.2002,0,0,0
20,14,0,1,0,0,2464.758057,4364.806152,8310.734375,0,0,0
25,12,0,1,1,0,9817.885742,11536.83984,12708.4502,0,0,0
21,12,0,1,1,0,15758.37988,25243.55078,23602.25,0,0,0
37,12,0,0,1,0,0,0,0,1,1,0
32,14,0,0,1,0,21269.80078,1306.935059,16385.0293,0,0,0
52,12,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
33,12,0,0,1,0,25862.32031,25243.55078,0,0,0,0
55,12,0,0,1,0,25862.32031,25243.55078,0,0,0,0
49,12,0,0,1,0,0,0,0,1,1,0
39,14,0,0,1,0,0,0,0,1,1,0
36,17,0,0,1,0,0,17607.82031,17227.33984,1,0,0
40,12,0,0,1,0,19004.89063,7326,11758.26953,0,0,0
43,12,0,0,1,0,1931.837036,3150.968018,13973.37988,0,0,0
18,12,0,0,0,0,442.7943115,680.3225708,10115.04004,0,0,0
47,16,0,0,1,0,13448.41016,14186.51953,17301.2207,0,0,0
17,10,0,0,0,1,454.5498962,3448.160889,0,0,0,0
31,16,0,0,1,0,21073.86914,21134.75977,15501.34961,0,0,0
53,12,0,0,1,0,18544.46094,11631.73047,0,0,0,0
28,12,0,0,1,0,17749,16436.94922,14929.46973,0,0,0
27,12,0,0,0,0,2319.771973,14814.91992,0,0,0,0
24,12,0,0,1,0,13757.96973,13772.9502,19188.2793,0,0,0
41,12,0,0,1,0,0,0,0,1,1,0
41,16,0,0,0,0,25862.32031,25243.55078,4576.519043,0,0,0
46,13,0,0,1,0,22715.74023,17158.44922,18929.67969,0,0,0
41,13,0,0,1,0,22774.51953,19942.40039,0,0,0,0
40,7,0,0,1,1,25862.32031,22418.41992,23222.4707,0,0,0
21,12,0,0,1,0,9870.786133,12691.59961,7044.323242,0,0,0
27,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
32,13,0,0,1,0,11659.59961,2173.451904,11428.74023,0,0,0
31,14,0,0,1,0,16606.75,20132.17969,23513.58984,0,0,0
25,14,0,0,0,0,1741.787964,4504.452148,4858.765137,0,0,0
33,16,0,0,0,0,6283.369141,19032.91992,25564.66992,0,0,0
26,12,0,0,1,0,8031.035156,10557.53027,25564.66992,0,0,0
22,15,0,0,0,0,5064.705078,6337.742188,20136.98047,0,0,0
32,16,0,0,0,0,5583.910156,8034.967773,5631.616211,0,0,0
46,14,0,0,1,0,19384.99023,16680.43945,19089.26953,0,0,0
17,11,0,0,0,1,699.4581909,762.6774292,10008.63965,0,0,0
48,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
38,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
33,12,0,1,1,0,22090.73047,23592.86914,25564.66992,0,0,0
35,18,0,0,1,0,25002.19922,23467.55078,25564.66992,0,0,0
28,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
42,12,0,0,0,0,14951.16016,14521.30957,17830.25,0,0,0
32,12,0,0,1,0,25862.32031,25243.55078,23368.76953,0,0,0
22,13,0,0,1,0,13493.46973,13837.40039,12501.57031,0,0,0
39,16,0,0,0,0,22807.82031,23643,17005.67969,0,0,0
52,13,0,0,1,0,0,0,16420.5,1,1,0
25,12,0,1,1,0,534.8798218,0,0,0,1,0
23,12,0,0,1,0,16322.65039,22968.05078,19891.67969,0,0,0
36,12,0,0,1,0,23628.75977,18404.51953,1929.911011,0,0,0
42,12,0,0,1,0,17617.73047,16546.16016,17760.80078,0,0,0
28,12,0,0,1,0,24185.18945,22237.59961,12689.24023,0,0,0
34,12,0,0,1,0,17925.33008,18977.41992,21994.48047,0,0,0
46,9,0,0,0,1,12504.04004,14968.88965,15625.48047,0,0,0
53,12,0,0,1,0,8228.920898,7519.35498,0,0,0,0
24,12,0,0,1,0,3628.562012,673.1613159,10802.17969,0,0,0
26,12,0,0,1,0,18142.81055,5496.290039,32.50997925,0,0,0
28,2,0,1,1,1,16071.87012,22907.17969,23300.78906,0,0,0
39,12,0,0,1,0,15113.78027,22053.18945,22601.83008,0,0,0
33,18,0,0,0,0,18176.11914,19888.68945,22459.9707,0,0,0
55,10,0,0,1,1,12643.15039,13527.67969,14936.86035,0,0,0
26,12,0,0,1,0,25862.32031,25243.55078,11193.78027,0,0,0
39,12,0,0,1,0,25862.32031,25039.44922,0,0,0,0
39,16,0,0,1,0,25862.32031,25243.55078,13196.09961,0,0,0
46,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
34,16,0,0,1,0,7349.209961,18093,22553.06055,0,0,0
41,17,0,0,1,0,25660.51953,23616.15039,23758.89063,0,0,0
50,12,0,0,1,0,0,76.98387146,124.1289978,1,0,0
51,10,0,0,1,1,25860.35938,25243.55078,25564.66992,0,0,0
20,12,0,0,1,0,2938.899902,3303.14502,0,0,0,0
22,10,0,0,1,1,13399.42969,14469.38965,10961.78027,0,0,0
31,12,0,0,1,0,17664.75,16852.31055,25564.66992,0,0,0
27,12,0,0,1,0,11195.25,15217.74023,0,0,0,0
32,11,0,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
32,12,0,0,1,0,17564.83008,19670.26953,25564.66992,0,0,0
32,12,0,0,1,0,21287.42969,19433.94922,22788.01953,0,0,0
38,17,0,0,1,0,17758.78906,18870,0,0,0,0
38,10,0,0,1,1,5770.041016,19079.4707,16942.14063,0,0,0
27,16,0,0,0,0,15899.4502,16424.41992,24611.53906,0,0,0
28,13,0,0,1,0,10846.5,9673.113281,13348.2998,0,0,0
45,11,0,0,1,1,852.2811279,0,0,0,1,0
20,13,0,0,0,0,1007.062988,535.3065186,20408.88086,0,0,0
48,9,0,0,1,1,16994.67969,13858.88965,25564.66992,0,0,0
50,12,0,0,1,0,0,0,0,1,1,0
28,12,0,0,1,0,16779.16016,17138.75977,18314.93945,0,0,0
37,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
19,12,0,0,1,0,15617.32031,25243.55078,25564.66992,0,0,0
38,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
33,12,0,0,1,0,20470.41992,19419.63086,8861.925781,0,0,0
28,13,0,1,1,0,0,0,0,1,1,0
32,12,0,1,1,0,0,0,0,1,1,0
52,10,0,1,1,1,13873.57031,12489.29004,13785.70996,0,0,0
17,11,0,1,0,1,0,873.6774292,7759.541992,1,0,0
30,18,0,0,1,0,0,0,24855.35938,1,1,0
31,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
33,13,0,0,1,0,25862.32031,3043.548096,0,0,0,0
19,12,0,0,0,0,4218.300781,6199.887207,15393.48047,0,0,0
25,12,0,0,1,0,19966.89063,25243.55078,0,0,0,0
30,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
44,6,1,0,1,1,18093.83008,18902.23047,18575.01953,0,0,0
20,12,1,0,0,0,5099.971191,3842.031982,12718.79004,0,0,0
50,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
19,12,0,0,0,0,7059.237793,7676.902832,0,0,0,0
30,10,1,0,1,1,8321.005859,12011.26953,4713.948242,0,0,0
36,7,1,0,1,1,24263.56055,11275.4502,16355.48047,0,0,0
16,9,1,0,0,1,2870.325928,785.9515991,0,0,0,0
28,9,1,0,0,1,6273.571777,3179.613037,5975.925781,0,0,0
30,17,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
38,16,0,0,0,0,25862.32031,25243.55078,21602.88086,0,0,0
53,10,0,0,1,1,25862.32031,7027.016113,21359.06055,0,0,0
22,13,0,0,0,0,432.9979858,551.4193726,19210.44922,0,0,0
38,12,0,0,1,0,25862.32031,22203.58008,25564.66992,0,0,0
26,13,0,0,1,0,12698.00977,25243.55078,25564.66992,0,0,0
21,12,1,0,0,0,10774.00977,7479.967773,8279.702148,0,0,0
16,9,1,0,0,1,5078.419922,3113.371094,3670.673096,0,0,0
23,12,1,0,1,0,11677.23047,10793.84961,1001.898987,0,0,0
48,8,0,0,1,1,1980.81897,2159.128906,948.7005005,0,0,0
43,6,1,0,1,1,10740.7002,7970.516113,10768.19043,0,0,0
29,17,0,0,1,0,19124.40039,18966.67969,19662.63086,0,0,0
51,16,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
25,14,0,0,1,0,18793.28906,25243.55078,19350.83008,0,0,0
28,12,0,0,1,0,1971.021973,0,0,0,1,0
24,17,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
18,12,0,0,0,0,858.1588745,0,682.7097168,0,1,0
44,7,1,0,1,1,13117.29004,13128.44043,15112.70996,0,0,0
54,7,0,0,1,1,22282.74023,21499.98047,22700.83984,0,0,0
24,9,0,0,1,1,12362.96973,11169.82031,19151.33984,0,0,0
22,12,0,0,0,0,10149,5748.726074,14666.44043,0,0,0
27,12,0,0,1,0,16720.38086,17384.0293,15675.71973,0,0,0
29,10,0,0,1,1,11230.51953,7068.193848,14147.75,0,0,0
55,12,0,0,1,0,17835.21094,15368.12988,0,0,0,0
25,13,0,0,1,0,19261.55078,15400.34961,16192.92969,0,0,0
30,11,0,0,1,1,25166.7793,23657.32031,23580.08008,0,0,0
54,3,1,0,1,1,14012.67969,10032.96973,14370.88965,0,0,0
20,12,1,0,0,0,16567.56055,17292.73047,25303.10938,0,0,0
44,12,0,0,1,0,20466.5,20658.5293,20005.46094,0,0,0
19,12,0,0,0,0,2049.393066,6452.323242,15805.75977,0,0,0
43,12,0,0,1,0,21260,25145.08008,21676.76953,0,0,0
42,9,0,0,1,1,25862.32031,25243.55078,0,0,0,0
54,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
32,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
51,7,0,0,1,1,19555.43945,10045.5,12008.00977,0,0,0
55,7,1,0,0,1,25640.91992,24264.24023,1260.500977,0,0,0
31,10,1,0,0,1,7654.85498,8179.983887,5672.992188,0,0,0
18,10,1,0,0,1,0,0,362.0429993,1,1,0
29,12,1,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
30,12,1,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
46,12,0,0,1,0,21019.00977,21632.4707,21969.35938,0,0,0
21,8,0,0,0,1,4886.411133,2769.628906,5080.423828,0,0,0
46,12,0,0,1,0,22531.57031,25243.55078,18442.0293,0,0,0
46,7,0,0,1,1,11428.40039,11971.88965,11830.67969,0,0,0
22,12,0,0,0,0,9059.650391,7471.016113,4143.544922,0,0,0
16,10,0,0,0,1,0,456.5322876,11607.54004,1,0,0
28,18,0,0,1,0,14902.17969,15423.62988,8610.712891,0,0,0
32,12,0,0,1,0,16986.83984,7981.257813,7707.821777,0,0,0
43,8,0,0,1,1,12795.96973,11961.15039,13630.5498,0,0,0
43,8,0,0,1,1,18626.75,17269.44922,17815.4707,0,0,0
43,12,0,0,1,0,12968.38965,16773.5293,21944.24023,0,0,0
17,11,0,0,0,1,1222.582031,2649.677002,2704.23999,0,0,0
37,15,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
42,10,0,0,1,1,18027.21094,17439.5293,22876.68945,0,0,0
18,11,0,0,0,1,2762.565918,2175.241943,12532.59961,0,0,0
24,12,0,0,1,0,21620.50977,21526.83984,21171.39063,0,0,0
43,12,0,0,1,0,0,0,6413.333008,1,1,0
17,10,0,0,0,1,0,0,12330.15039,1,1,0
30,8,0,0,1,1,0,0,0,1,1,0
51,4,1,0,0,1,14794.41992,14557.11035,15926.94043,0,0,0
35,12,0,0,1,0,0,2286.241943,923.5791016,1,0,0
29,13,0,0,1,0,6348.023926,18082.25977,5915.338867,0,0,0
35,17,1,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
51,18,0,0,1,0,0,25241.75977,23052.5293,1,0,0
24,9,0,0,0,1,15693.73047,5985.047852,14109.33008,0,0,0
32,8,0,0,1,1,15039.33008,15642.0498,9622.955078,0,0,0
29,12,0,0,1,0,14475.05957,21886.68945,13605.42969,0,0,0
23,10,1,0,0,1,12966.42969,12315.62988,13398.5498,0,0,0
46,10,0,0,1,1,13685.48047,5301.14502,12916.80957,0,0,0
24,12,0,0,1,0,16214.88965,17006.26953,18814.41016,0,0,0
20,12,0,0,1,0,5703.425781,9409.93457,3115.048096,0,0,0
37,11,0,0,1,1,15378.29004,15047.66016,15056.55957,0,0,0
23,12,0,0,1,0,11355.91016,12725.61035,13210.87988,0,0,0
45,9,0,0,1,1,25862.32031,0,0,0,1,0
48,11,0,0,0,1,25862.32031,11049.87012,9518.037109,0,0,0
48,9,0,0,1,1,2131.681885,14598.29004,3519.945068,0,0,0
35,7,1,0,0,1,11802.62012,10605.87012,12302.07031,0,0,0
40,6,0,0,1,1,20376.36914,23813.08008,2820.97998,0,0,0
29,16,0,0,0,0,12972.30957,16778.90039,0,0,0,0
21,13,0,0,0,0,0,3628.983887,19028.68945,1,0,0
21,12,0,0,0,0,4617.992188,2250.435059,2432.337891,0,0,0
29,13,0,0,1,0,5384.064941,0,8068.387207,0,1,0
30,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
50,11,0,0,1,1,13910.79004,23872.16016,25564.66992,0,0,0
36,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
34,12,0,0,1,0,25862.32031,24083.41992,23763.32031,0,0,0
41,12,0,0,1,0,24633.85938,22883.90039,25564.66992,0,0,0
32,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
41,12,0,0,1,0,18044.84961,16657.16016,15517.61035,0,0,0
19,13,0,0,0,0,4061.560059,4579.64502,0,0,0,0
17,11,0,0,0,1,0,1552.209961,888.1137085,1,0,0
38,14,0,0,0,0,19424.16992,19045.44922,21319.16016,0,0,0
33,17,0,0,1,0,25862.32031,20728.34961,14780.21973,0,0,0
53,12,0,0,1,0,2917.3479,1801.064941,1338.819946,0,0,0
25,15,0,0,0,0,6969.111816,5508.823242,14223.12012,0,0,0
46,14,0,0,1,0,9845.316406,8092.257813,15845.66016,0,0,0
48,18,0,0,1,0,4898.166992,0,4122.856934,0,1,0
54,12,0,0,1,0,25862.32031,12082.88965,15483.62012,0,0,0
17,10,0,0,0,1,0,0,14942.76953,1,1,0
20,12,0,0,1,0,13654.12988,17416.25977,15451.11035,0,0,0
50,11,0,0,1,1,20368.53906,19906.59961,18731.66016,0,0,0
50,5,0,0,0,1,14463.30957,13767.58008,12749.82031,0,0,0
41,4,0,0,0,1,1528.228027,1396.452026,1536.83606,0,0,0
36,13,0,0,1,0,25862.32031,25243.55078,23334.7793,0,0,0
33,14,0,0,1,0,25862.32031,25243.55078,16809.14063,0,0,0
41,12,0,0,1,0,16316.76953,5963.564941,21440.33008,0,0,0
33,9,0,0,1,1,18808.96094,15727.98047,22155.55078,0,0,0
51,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
17,11,0,0,0,1,0,0,0,1,1,0
39,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
54,12,0,0,1,0,19845.41016,18003.48047,21966.41016,0,0,0
32,17,0,0,1,0,25121.7207,25243.55078,25527.73047,0,0,0
34,12,0,0,1,0,23470.06055,22337.84961,20178.35938,0,0,0
33,12,0,0,0,0,25862.32031,22481.08008,21846.71094,0,0,0
55,8,0,1,1,1,0,0,0,1,1,0
24,16,0,0,0,0,762.1547852,4459.693848,0,0,0,0
42,16,0,0,0,0,0,0,23764.80078,1,1,0
26,5,0,1,1,1,13495.42969,13821.29004,14469.90039,0,0,0
28,8,0,1,1,1,8305.332031,3718.5,0,0,0,0
19,9,0,1,0,1,1822.118042,0,3372.172119,0,1,0
25,16,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
34,10,0,0,1,1,19347.75977,18732.15039,10948.48047,0,0,0
30,10,0,0,0,1,1177.519043,900.5322876,0,0,0,0
33,13,1,0,1,0,14678.83008,6942.871094,12678.88965,0,0,0
42,13,1,0,1,0,511.3685913,3546.628906,11113.98047,0,0,0
49,12,1,0,1,0,16559.7207,16467.39063,25564.66992,0,0,0
23,10,1,0,1,1,7790.044922,12582.38965,6222.707031,0,0,0
30,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
32,12,0,0,1,0,24102.90039,14988.58008,25564.66992,0,0,0
30,11,0,0,0,1,13748.17969,14127.44043,10907.09961,0,0,0
32,18,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
49,12,0,0,1,0,21881.08984,21736.31055,19210.44922,0,0,0
42,12,0,0,1,0,25862.32031,25243.55078,14925.04004,0,0,0
17,11,0,0,0,1,0,6267.918945,22223.5293,1,0,0
42,10,0,0,1,1,16624.38086,16001.90039,13450.26953,0,0,0
45,8,0,0,1,1,22415.9707,7635.726074,15931.37012,0,0,0
32,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
34,13,0,0,1,0,25488.09961,24128.17969,22298.89063,0,0,0
43,13,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
31,17,0,0,1,0,2468.676025,5404.983887,0,0,0,0
26,13,0,0,1,0,20668.31055,23120.23047,25564.66992,0,0,0
25,10,0,0,1,1,19557.40039,12861.67969,21045.7793,0,0,0
28,12,0,0,0,0,4786.48877,8752.886719,0,0,0,0
27,16,0,0,1,0,19980.59961,20339.84961,24992.78906,0,0,0
26,12,0,0,1,0,21071.91016,17921.13086,20921.65039,0,0,0
30,10,1,0,1,1,25862.32031,25243.55078,25564.66992,0,0,0
50,7,0,0,1,1,21277.64063,13626.15039,18614.91992,0,0,0
18,11,0,0,0,1,2468.676025,1451.952026,6967.480957,0,0,0
22,13,0,0,0,0,10031.4502,8011.693848,20386.7207,0,0,0
43,8,0,0,1,1,18023.30078,18730.34961,18183.42969,0,0,0
36,12,0,0,1,0,22923.41992,15710.08008,14959.03027,0,0,0
38,12,0,0,1,0,24255.7207,15844.34961,23556.43945,0,0,0
30,12,0,0,1,0,18838.34961,16839.76953,19163.16016,0,0,0
23,12,0,0,1,0,17568.75,3831.290039,12832.58008,0,0,0
34,12,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
28,10,0,0,1,1,7578.443848,1383.918945,2404.260986,0,0,0
26,12,0,0,0,0,0,0,0,1,1,0
22,12,0,0,0,0,13050.67969,12978.0498,7763.975098,0,0,0
42,11,0,0,1,1,18140.84961,17165.60938,16987.93945,0,0,0
50,16,0,0,1,0,22986.11914,23272.40039,22588.5293,0,0,0
52,12,0,0,1,0,25862.32031,23329.68945,25564.66992,0,0,0
28,13,0,0,1,0,22292.53906,25243.55078,25564.66992,0,0,0
43,14,0,0,1,0,25862.32031,25243.55078,25564.66992,0,0,0
19,11,0,0,0,1,1831.91394,3158.128906,6608.393066,0,0,0
18,10,0,0,0,1,1827.995972,2626.403076,7787.619141,0,0,0
39,10,0,0,1,1,22745.13086,6493.5,25564.66992,0,0,0
22,12,0,0,0,0,15292.08008,16798.59961,19284.33008,0,0,0
50,10,0,0,0,1,22547.24023,10920.96973,21896.94922,0,0,0
41,12,0,0,1,0,25217.7207,24151.44922,13949.74023,0,0,0
21,12,0,0,0,0,6408.762207,0,4882.40918,0,1,0
36,13,0,0,0,0,25862.32031,25243.55078,25564.66992,0,0,0
54,14,0,0,1,0,25862.32031,23326.10938,25564.66992,0,0,0
54,11,0,0,1,1,15693.73047,9051.871094,12652.29004,0,0,0
